reaction,adsorbate,DFT,MLIP,classification
In3V9_H2O(g) - H2(g) + * -> O*_3,O,-2.5282102192615525,-2.851491490362612,normal
In3V9_H2S(g) - H2(g) + * -> S*_2,S,-2.715499779693289,-2.328959969506336,normal
Tl3V9_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.3355872381916924,-1.8575146503847684,energy_anomaly
Tl3V9_0.5H2(g) + * -> H*_2,H,-0.9482444814557027,-1.1736586447920558,normal
Tl3V9_0.5N2(g) + * -> N*_1,N,-2.1458461934107618,-0.6995170968306041,normal
Tl3V9_H2O(g) - H2(g) + * -> O*_2,O,-2.5218770416615257,-2.2738347163127983,normal
Pb3V9_CH4(g) - 2.0H2(g) + * -> C*_1,C,1.5050432738908057,-2.7299567645718668,energy_anomaly
Pb3V9_CH4(g) - 2.0H2(g) + * -> C*_2,C,7.788660933490064,-2.511583450737888,unphysical_relaxation
Pb3V9_0.5H2(g) + * -> H*_1,H,-0.9390292102570754,-1.3686646053518814,normal
Pb3V9_H2O(g) - H2(g) + * -> O*,O,-2.385216709961412,-2.8707774627694462,normal
Pb3V9_H2O(g) - H2(g) + * -> O*_1,O,-2.307167386061508,-2.8802573705148156,normal
Pb3V9_H2O(g) - H2(g) + * -> O*_2,O,-0.6600257213614782,-2.1570670208180687,unphysical_relaxation
Pb3V9_H2O(g) - H2(g) + * -> O*_3,O,3.814436006938024,2.914502726852014,normal
Pb3V9_H2S(g) - H2(g) + * -> S*_2,S,1.8066210548059303,-1.0656722393270641,unphysical_relaxation
Sn3V9_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.5191593152894711,-2.748984331112993,energy_anomaly
Sn3V9_0.5H2(g) + * -> H*_1,H,-0.9846270541592901,-1.4240489693180223,normal
Sn3V9_0.5N2(g) + * -> N*_1,N,-1.878839387316475,-1.773602994749922,normal
Sn3V9_H2O(g) - H2(g) + * -> O*_2,O,-2.4094929379645578,-2.9890767159520593,normal
Sn3V9_H2O(g) - H2(g) + * -> O*_3,O,-2.2874202208624297,-2.954730492938893,normal
Sn3V9_H2S(g) - H2(g) + * -> S*_2,S,-2.624365181596602,-2.5321204128944146,normal
Sn6V6_CH4(g) - 2.0H2(g) + * -> C*,C,2.573424518487627,-1.6699475871789211,unphysical_relaxation
Sn6V6_CH4(g) - 2.0H2(g) + * -> C*_1,C,2.6329109165899354,-1.6661377704391747,unphysical_relaxation
Sn6V6_CH4(g) - 2.0H2(g) + * -> C*_2,C,3.7441311788870735,-0.5154014577066306,unphysical_relaxation
Sn6V6_0.5N2(g) + * -> N*,N,-0.4487738163134054,-0.5092692277475805,unphysical_relaxation
Sn6V6_H2S(g) - H2(g) + * -> S*,S,-1.3622971161966575,-1.5928185705869211,unphysical_relaxation
Sn6V6_H2S(g) - H2(g) + * -> S*_1,S,-1.3542701660953185,-1.5789095679057468,unphysical_relaxation
Sn6V6_H2S(g) - H2(g) + * -> S*_2,S,-0.8542978589939025,-0.877514619131226,unphysical_relaxation
Sn6V6_0.5H2(g) + * -> H*,H,-0.12926591035918022,-0.47936627779733954,unphysical_relaxation
Sn6V6_0.5H2(g) + * -> H*_1,H,0.2612574488421444,-0.06346785617193973,unphysical_relaxation
Sn6V6_0.5N2(g) + * -> N*_1,N,-0.4952911328164191,-0.5046760744831573,unphysical_relaxation
La9Ti3_N2(g) + 2* -> 2N*,N,-5.270157967428531,1.787165243235819,unphysical_relaxation
Sn6V6_0.5N2(g) + * -> N*_2,N,-0.4462914578161872,-0.5050915396020237,unphysical_relaxation
Sn6V6_0.5N2(g) + * -> N*_3,N,0.37195607958528853,0.7782766530354017,unphysical_relaxation
La9Ti3_O2(g) + 2* -> 2O*,O,-11.078539147963056,-2.2250744373338094,unphysical_relaxation
La9Ti3_H2(g) + 2* -> 2H*,H,-1.5219789589154402,2.3160214236320087,energy_anomaly
Bi6V6_0.5H2(g) + * -> H*,H,-0.4717083869572605,-0.42268216552229987,normal
Bi6V6_0.5H2(g) + * -> H*_1,H,-0.06108806015888035,0.013765621621189439,unphysical_relaxation
Bi6V6_0.5N2(g) + * -> N*,N,-1.0791935520119296,-0.021362278135867996,normal
Bi6V6_0.5N2(g) + * -> N*_1,N,-0.014330059011626872,-0.03925879408386734,unphysical_relaxation
Cr9Y3_0.5N2(g) + * -> N*,N,-2.2720951776118454,-1.546733003290143,unphysical_relaxation
Cr9Y3_H2S(g) - H2(g) + * -> S*,S,-3.9223777162914644,-2.8821415966167336,unphysical_relaxation
Cr9La3_0.5H2(g) + * -> H*_3,H,-0.647101130357413,-0.4163331641977983,unphysical_relaxation
Cr9La3_0.5N2(g) + * -> N*_2,N,-1.87754739081538,-1.4211184964207568,unphysical_relaxation
Cr9Sc3_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.1698263721928015,-2.66661953114523,unphysical_relaxation
La9Ta3_N2(g) + 2* -> 2N*,N,-5.255598516228929,-2.6361697734259337,energy_anomaly
Cr9Zr3_0.5N2(g) + * -> N*_1,N,2.4320639643865434,-2.1870314826428405,unphysical_relaxation
La9Ta3_O2(g) + 2* -> 2O*,O,-10.853645223568492,-6.871561176622464,energy_anomaly
La9Ta3_H2(g) + 2* -> 2H*,H,-1.6247348587184547,-0.3240623127763911,normal
Cr9Hf3_CH4(g) - 2.0H2(g) + * -> C*,C,0.25214802998834784,-3.426937976381865,unphysical_relaxation
Cr9Hf3_0.5N2(g) + * -> N*,N,2.747307166186147,0.3265483843771335,unphysical_relaxation
Cr9Ti3_CH4(g) - 2.0H2(g) + * -> C*_1,C,0.940270865689854,-3.91659761447103,unphysical_relaxation
Cr9Ti3_CH4(g) - 2.0H2(g) + * -> C*_2,C,0.5978747845920225,-3.8943402345742157,unphysical_relaxation
Cr9Ti3_0.5H2(g) + * -> H*_1,H,-0.8945411827580472,-0.7580936191264946,unphysical_relaxation
Cr9Ti3_0.5N2(g) + * -> N*_1,N,-2.3451132527134178,-2.5108849630050862,unphysical_relaxation
Cr9Ta3_0.5H2(g) + * -> H*_1,H,-1.1572455969571536,-0.8909851047386042,unphysical_relaxation
Cr9Nb3_CH4(g) - 2.0H2(g) + * -> C*_1,C,0.4572206379898489,-2.631947791131452,unphysical_relaxation
Cr9Nb3_0.5H2(g) + * -> H*_1,H,-1.0583096311592897,-0.8521096800133137,unphysical_relaxation
Cr9V3_0.5N2(g) + * -> N*,N,-2.5573027260124945,-2.6484620496696465,unphysical_relaxation
La9Nb3_N2(g) + 2* -> 2N*,N,-4.855138648224965,-1.8118999358903807,energy_anomaly
Cr9V3_0.5N2(g) + * -> N*_1,N,-2.4173499528133107,-2.659118701972176,unphysical_relaxation
Cr9V3_H2O(g) - H2(g) + * -> O*,O,-2.873483359963018,-3.522422023354096,unphysical_relaxation
Cr9V3_H2O(g) - H2(g) + * -> O*_1,O,-2.7392313716629246,-2.8246503959545635,unphysical_relaxation
La9Nb3_O2(g) + 2* -> 2O*,O,-10.442539717962973,-6.027019056967333,energy_anomaly
Cr9V3_H2S(g) - H2(g) + * -> S*,S,-3.0786736571935194,-3.7934209005797754,unphysical_relaxation
La9Nb3_H2(g) + 2* -> 2H*,H,-1.569819564914667,-0.10997091332012587,normal
La9V3_N2(g) + 2* -> 2N*,N,-5.337011983621778,0.8947991209236363,unphysical_relaxation
La9V3_O2(g) + 2* -> 2O*,O,-10.722933708760138,-2.9025549051073654,energy_anomaly
La9V3_H2(g) + 2* -> 2H*,H,-1.5008936739158685,1.4402967830523892,energy_anomaly
Cr3La9_N2(g) + 2* -> 2N*,N,-5.155170550420735,-0.15789546269536459,unphysical_relaxation
Cr3La9_O2(g) + 2* -> 2O*,O,-10.571403852159165,-6.277529845580524,unphysical_relaxation
Cr3La9_H2(g) + 2* -> 2H*,H,-1.4232353775132083,0.6845628522213474,unphysical_relaxation
La9Mo3_N2(g) + 2* -> 2N*,N,-4.132558581226476,-0.0830154740165554,unphysical_relaxation
La9Mo3_O2(g) + 2* -> 2O*,O,-10.528281972166042,-4.845399263808389,unphysical_relaxation
La9Mo3_H2(g) + 2* -> 2H*,H,-1.3847241945167639,1.0845520953801113,unphysical_relaxation
La9W3_N2(g) + 2* -> 2N*,N,-4.8242338632298924,-1.4283308437010191,energy_anomaly
La9W3_O2(g) + 2* -> 2O*,O,-10.351376411967976,-7.1470467861703355,energy_anomaly
La9W3_H2(g) + 2* -> 2H*,H,-1.608711435515886,-0.006884210625713649,normal
La9Re3_N2(g) + 2* -> 2N*,N,-4.137084106430848,-2.014884992446298,unphysical_relaxation
La9Re3_O2(g) + 2* -> 2O*,O,-10.554245441967396,-8.384096577267371,unphysical_relaxation
La9Re3_H2(g) + 2* -> 2H*,H,-1.3193488447195136,-0.8604661761564785,unphysical_relaxation
La9Tc3_N2(g) + 2* -> 2N*,N,-4.1402093340257125,-3.700832176148019,unphysical_relaxation
La9Tc3_O2(g) + 2* -> 2O*,O,-10.779483318166058,-9.809133896028719,unphysical_relaxation
La9Tc3_H2(g) + 2* -> 2H*,H,-1.348641899514348,-1.530246981022053,unphysical_relaxation
La9Os3_N2(g) + 2* -> 2N*,N,-4.038857813629875,-2.5163445218210825,unphysical_relaxation
La9Os3_O2(g) + 2* -> 2O*,O,-10.884736950964907,-7.195190066652152,unphysical_relaxation
La9Os3_H2(g) + 2* -> 2H*,H,-1.3163240273187853,0.49577259059469725,unphysical_relaxation
Ir3La9_N2(g) + 2* -> 2N*,N,-4.436359260031168,-1.5672148177314398,unphysical_relaxation
Ir3La9_O2(g) + 2* -> 2O*,O,-11.131804615569308,-8.106711818588884,unphysical_relaxation
Ir3La9_H2(g) + 2* -> 2H*,H,-1.318007595718825,0.3581987634995585,unphysical_relaxation
La9Rh3_N2(g) + 2* -> 2N*,N,-4.614019936427212,0.16078876050329427,energy_anomaly
La9Rh3_O2(g) + 2* -> 2O*,O,-11.21320175596793,-5.847061188619911,energy_anomaly
La9Rh3_H2(g) + 2* -> 2H*,H,-1.3604690553165142,-0.29368600535465816,unphysical_relaxation
Co6La6_N2(g) + 2* -> 2N*,N,-3.090306251822767,2.3485256699623136,unphysical_relaxation
Co6La6_O2(g) + 2* -> 2O*,O,-8.735914376357869,-2.142432873925287,unphysical_relaxation
Co6La6_H2(g) + 2* -> 2H*,H,-1.3315199525076764,0.3240992678947805,unphysical_relaxation
Fe3La9_N2(g) + 2* -> 2N*,N,-4.132408918627334,1.9293261843931475,energy_anomaly
Fe3La9_O2(g) + 2* -> 2O*,O,-10.858479870167685,-4.729167657498586,energy_anomaly
Fe3La9_H2(g) + 2* -> 2H*,H,-1.3632527799181275,0.5553442414384335,unphysical_relaxation
La9Mn3_N2(g) + 2* -> 2N*,N,-4.371264459830854,-1.0502689840301684,energy_anomaly
La9Mn3_O2(g) + 2* -> 2O*,O,-10.968694138367027,-6.952454930908999,energy_anomaly
La9Mn3_H2(g) + 2* -> 2H*,H,-1.3938182389155713,-0.4228435042101637,normal
Au3La9_N2(g) + 2* -> 2N*,N,-5.0648516136243416,-2.330426720754872,energy_anomaly
Au3La9_O2(g) + 2* -> 2O*,O,-11.324688428362606,-8.558231894748445,unphysical_relaxation
Au3La9_H2(g) + 2* -> 2H*,H,-1.5580778529164832,-1.1366217772013556,unphysical_relaxation
Ag3La9_N2(g) + 2* -> 2N*,N,-4.893600034429255,-1.272993163133755,energy_anomaly
Ag3La9_O2(g) + 2* -> 2O*,O,-11.303529672569312,-7.682788097070727,energy_anomaly
Ag3La9_H2(g) + 2* -> 2H*,H,-1.4748703389176967,-0.45156954962435947,normal
La9Zn3_N2(g) + 2* -> 2N*,N,-4.383761832021264,-1.3174170949253607,energy_anomaly
La9Zn3_O2(g) + 2* -> 2O*,O,-10.98328733136168,-7.93016473969098,energy_anomaly
La9Zn3_H2(g) + 2* -> 2H*,H,-1.3819826475136665,-0.42826150851536227,normal
Cd3La9_N2(g) + 2* -> 2N*,N,-4.601625695231633,-0.2760428959327399,energy_anomaly
Cd3La9_O2(g) + 2* -> 2O*,O,-11.177380418169378,-6.658571551626615,energy_anomaly
Cd3La9_H2(g) + 2* -> 2H*,H,-1.4319860143204437,0.28944080612697576,normal
Cd6La6_N2(g) + 2* -> 2N*,N,-3.300311739429162,-1.4541976668060386,normal
Cd6La6_O2(g) + 2* -> 2O*,O,-10.33586592316442,-9.043429562244576,normal
Cd6La6_H2(g) + 2* -> 2H*,H,-1.0038867273160008,-0.79924354340028,normal
Hg3La9_N2(g) + 2* -> 2N*,N,-4.740035038823407,-1.5867732741443206,energy_anomaly
Hg3La9_O2(g) + 2* -> 2O*,O,-11.257055350161863,-7.756195080327139,energy_anomaly
Hg3La9_H2(g) + 2* -> 2H*,H,-1.477113917715485,-0.4510206621300199,normal
Hg6La6_N2(g) + 2* -> 2N*,N,-2.7091966708285327,-1.8948037846521544,normal
Hg6La6_O2(g) + 2* -> 2O*,O,-10.356882907563886,-9.320497202812987,normal
Hg6La6_H2(g) + 2* -> 2H*,H,-0.9388017231157733,-1.3379858178864197,normal
Al3La9_N2(g) + 2* -> 2N*,N,-4.131714212024235,-2.772264115954556,normal
Al3La9_O2(g) + 2* -> 2O*,O,-10.893540649963143,-9.269110990708356,normal
Al3La9_H2(g) + 2* -> 2H*,H,-1.358239354512932,-1.060910738300663,normal
Ga3La9_N2(g) + 2* -> 2N*,N,-4.2614912882309,-2.734153230236984,normal
Ga3La9_O2(g) + 2* -> 2O*,O,-10.946546248965205,-8.92739680966708,energy_anomaly
Ga3La9_H2(g) + 2* -> 2H*,H,-1.3927096473179859,-0.9597423422062832,normal
Cr6Fe6_CH4(g) - 2.0H2(g) + * -> C*_3,C,1.7988771030913995,-3.273157650094859,unphysical_relaxation
Cr6Fe6_CH4(g) - 2.0H2(g) + * -> C*_4,C,1.8660889490902264,-3.247551112607212,unphysical_relaxation
La9Tl3_N2(g) + 2* -> 2N*,N,-4.668542297829845,-1.6974069799124436,energy_anomaly
La9Tl3_O2(g) + 2* -> 2O*,O,-11.255126607165039,-7.679151257481408,energy_anomaly
La9Tl3_H2(g) + 2* -> 2H*,H,-1.5072336543216238,-0.1928412465091469,normal
La9Pb3_N2(g) + 2* -> 2N*,N,-4.79925898282454,-3.145474976421326,normal
La9Pb3_O2(g) + 2* -> 2O*,O,-11.342741820965784,-8.719435980389115,energy_anomaly
La9Pb3_H2(g) + 2* -> 2H*,H,-1.5755061999206532,-0.8314552883687156,normal
La9Sn3_N2(g) + 2* -> 2N*,N,-4.599829199822125,-3.8149672593994026,normal
La9Sn3_O2(g) + 2* -> 2O*,O,-11.214915801164352,-9.462231720299002,normal
La9Sn3_H2(g) + 2* -> 2H*,H,-1.5272100755154838,-1.2968430926616676,normal
Cr6Fe6_CH4(g) - 2.0H2(g) + * -> C*_5,C,1.7326353428916264,-3.174737850922739,unphysical_relaxation
La6Sn6_O2(g) + 2* -> 2O*,O,-9.302006400565915,-8.250066802018388,normal
Cr6Fe6_0.5N2(g) + * -> N*_3,N,-1.3406195754087094,-1.3377024953121008,unphysical_relaxation
La6Sn6_H2(g) + 2* -> 2H*,H,-0.7855850329123655,-0.8360526010836793,normal
Cr6Fe6_H2S(g) - H2(g) + * -> S*_2,S,-2.49207282119454,-3.3174332764769616,unphysical_relaxation
Cr6Mn6_0.5H2(g) + * -> H*_4,H,-2.155592902955476,-1.3216813316382314,unphysical_relaxation
Cr6Mn6_0.5H2(g) + * -> H*_5,H,-2.2343317633558115,-0.40979298812665377,unphysical_relaxation
Cr6Mn6_0.5H2(g) + * -> H*_6,H,-2.2056757271556933,-1.325847341326451,unphysical_relaxation
Cr6Mn6_0.5N2(g) + * -> N*_4,N,-2.993657402714234,-1.908539450230407,unphysical_relaxation
Cr6Mn6_0.5N2(g) + * -> N*_5,N,-3.023793602211299,-1.9073743641332186,unphysical_relaxation
Cr9Pt3_CH4(g) - 2.0H2(g) + * -> C*_5,C,1.8023466905915484,-1.775559516301925,unphysical_relaxation
Cr9Pt3_0.5H2(g) + * -> H*_5,H,-0.28467243655811103,-0.6090561063344353,unphysical_relaxation
Cr9Pt3_H2O(g) - H2(g) + * -> O*_4,O,-0.568147572161422,-2.0174953376310327,unphysical_relaxation
Cr9Pt3_H2S(g) - H2(g) + * -> S*_6,S,-2.460008422993212,-2.7134461805482744,unphysical_relaxation
Cr6Pt6_0.5H2(g) + * -> H*_4,H,0.008668322440854581,-0.5388271782707221,unphysical_relaxation
Cr9Pd3_CH4(g) - 2.0H2(g) + * -> C*,C,1.7516203172899623,-2.762546259641155,unphysical_relaxation
Cr9Pd3_CH4(g) - 2.0H2(g) + * -> C*_1,C,1.3116763229891149,-1.3462233897389666,unphysical_relaxation
Cr9Pd3_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.2878609197878177,-1.3363447746611001,unphysical_relaxation
Cr9Pd3_0.5H2(g) + * -> H*_1,H,-0.6318227546607602,-0.8842091598114905,unphysical_relaxation
Cr9Pd3_0.5H2(g) + * -> H*_2,H,-0.9061707839600501,-0.7393348570774663,unphysical_relaxation
Cr9Pd3_0.5H2(g) + * -> H*_3,H,0.1879014084416042,-0.20957763570484644,unphysical_relaxation
Cr9Pd3_0.5N2(g) + * -> N*,N,-1.416951860914196,-0.9501337914540642,unphysical_relaxation
Cr9Pd3_0.5N2(g) + * -> N*_1,N,-1.9408134501154564,-0.3048308131739361,unphysical_relaxation
Cr9Pd3_0.5N2(g) + * -> N*_2,N,-2.074297805216702,-0.2813965887331733,unphysical_relaxation
Cr9Pd3_H2O(g) - H2(g) + * -> O*_1,O,-2.1008305371653364,-1.8132148821917013,unphysical_relaxation
Cr9Pd3_H2O(g) - H2(g) + * -> O*_2,O,2.4418920360365632,-2.2262318044506344,unphysical_relaxation
Cr9Pd3_H2S(g) - H2(g) + * -> S*,S,-2.712627618096974,-1.5872286889860021,unphysical_relaxation
Cr9Pd3_H2S(g) - H2(g) + * -> S*_1,S,-3.0163087028958557,-1.5658621714101315,unphysical_relaxation
Au3Cr9_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.4636237380918828,-1.369922339210703,unphysical_relaxation
Au3Cr9_0.5H2(g) + * -> H*_2,H,-0.8698846757569925,-0.7336558472499917,unphysical_relaxation
Au3Cr9_0.5N2(g) + * -> N*_2,N,-1.7158742189112672,-0.23804279558089547,unphysical_relaxation
Au3Cr9_H2O(g) - H2(g) + * -> O*_2,O,-1.8565992511614127,-1.806394823091864,unphysical_relaxation
Au3Cr9_H2S(g) - H2(g) + * -> S*_2,S,-2.5347921086940346,-1.5372908855528635,unphysical_relaxation
Au3Cr9_H2S(g) - H2(g) + * -> S*_3,S,-2.815585834592582,-1.5590839267867977,unphysical_relaxation
Au6Cr6_0.5N2(g) + * -> N*_2,N,-0.2849163866139861,0.7697886092691171,unphysical_relaxation
Ag3Cr9_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.1378934049907912,-1.5165127502542717,unphysical_relaxation
Ag3Cr9_0.5H2(g) + * -> H*_2,H,-0.5820837464625299,-0.8914326756164357,unphysical_relaxation
Ag3Cr9_0.5H2(g) + * -> H*_3,H,-0.8484423773615788,-0.7465483592051712,unphysical_relaxation
Ag3Cr9_0.5N2(g) + * -> N*_2,N,-1.7265414896119182,-0.37502102635172463,unphysical_relaxation
Ag3Cr9_H2O(g) - H2(g) + * -> O*_2,O,-1.8001816169600602,-1.9553952107879908,unphysical_relaxation
Ag3Cr9_H2S(g) - H2(g) + * -> S*_2,S,-2.5686883771922453,-3.0778213131763152,unphysical_relaxation
Cr9Cu3_CH4(g) - 2.0H2(g) + * -> C*_1,C,1.2939900119936283,-3.4701915927670512,unphysical_relaxation
Cr9Cu3_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.7901653785929739,-3.488146196041967,unphysical_relaxation
Cr9Cu3_0.5H2(g) + * -> H*_2,H,-0.9631512857585847,-0.7364512929837481,unphysical_relaxation
Cr9Cu3_0.5H2(g) + * -> H*_3,H,-0.6892291145549905,-1.3742454556457986,unphysical_relaxation
Cr9Cu3_0.5N2(g) + * -> N*_1,N,-1.2851642716141214,-1.6517010074728269,unphysical_relaxation
Cr9Cu3_0.5N2(g) + * -> N*_2,N,-2.0068501725127135,-0.4146352234883892,unphysical_relaxation
Cr9Cu3_H2O(g) - H2(g) + * -> O*_2,O,-1.6144271865597943,-2.8932424202461533,unphysical_relaxation
Cr9Cu3_H2O(g) - H2(g) + * -> O*_3,O,-2.3345640793597227,-2.037104927289441,unphysical_relaxation
Cr9Cu3_H2S(g) - H2(g) + * -> S*,S,-2.1348370116901947,-3.6327706867750678,unphysical_relaxation
Cr9Cu3_H2S(g) - H2(g) + * -> S*_1,S,-2.866717113291031,-1.6687766968484468,unphysical_relaxation
Cr9Cu3_H2S(g) - H2(g) + * -> S*_2,S,-2.843333554796061,-1.6961883658860515,unphysical_relaxation
Cr6Cu6_0.5H2(g) + * -> H*_4,H,-0.5508429007595339,-0.8977057769670012,unphysical_relaxation
Cr6Cu6_H2O(g) - H2(g) + * -> O*_4,O,-1.5258937247673998,-1.4707513801324552,unphysical_relaxation
Cr6Cu6_0.5N2(g) + * -> N*_4,N,-1.1455221165178955,-0.2611853435508493,unphysical_relaxation
Cr9Zn3_0.5H2(g) + * -> H*_3,H,-0.654135545161779,-1.51975116747343,unphysical_relaxation
Cr6Zn6_H2S(g) - H2(g) + * -> S*_3,S,-2.102049879198546,-2.204890518541781,unphysical_relaxation
Al3Cr9_CH4(g) - 2.0H2(g) + * -> C*_1,C,1.5328047358934782,-3.553784900454289,unphysical_relaxation
Al3Cr9_CH4(g) - 2.0H2(g) + * -> C*_2,C,6.126934919390806,-1.5303928217571325,unphysical_relaxation
Al3Cr9_0.5H2(g) + * -> H*_1,H,-0.7027016068559249,-1.2014206575507842,unphysical_relaxation
Al3Cr9_0.5N2(g) + * -> N*_1,N,-1.5732507845114014,-2.0304271893895987,unphysical_relaxation
Al3Cr9_0.5N2(g) + * -> N*_2,N,3.2387643509882764,0.3785531147781853,unphysical_relaxation
Al3Cr9_H2O(g) - H2(g) + * -> O*,O,-1.7350294005593128,-2.1738214076363533,unphysical_relaxation
Al3Cr9_H2O(g) - H2(g) + * -> O*_1,O,-1.8604746964594483,-2.2040974483029174,unphysical_relaxation
Al3Cr9_H2O(g) - H2(g) + * -> O*_2,O,-1.3584098339599109,-2.4687769252939233,unphysical_relaxation
Al3Cr9_H2O(g) - H2(g) + * -> O*_3,O,-0.3970384448586515,-2.895357255885557,unphysical_relaxation
Al3Cr9_H2S(g) - H2(g) + * -> S*_1,S,-2.674256301492221,-1.8781293772689125,unphysical_relaxation
Al3Cr9_H2S(g) - H2(g) + * -> S*_2,S,0.2634777617059285,-1.954026156634086,unphysical_relaxation
Cr9Ga3_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.6887044683871864,-3.3698874325108505,unphysical_relaxation
Cr9Ga3_0.5H2(g) + * -> H*_2,H,0.18295941293857254,-1.335643807255849,unphysical_relaxation
Cr9Ga3_0.5H2(g) + * -> H*_3,H,-0.7186258446590443,-0.9771442834854156,unphysical_relaxation
Cr9Ga3_0.5N2(g) + * -> N*_1,N,-1.4854766563166777,-1.0459484747506735,unphysical_relaxation
Cr9Ga3_H2O(g) - H2(g) + * -> O*_2,O,-1.706232681364952,-2.21038221811213,unphysical_relaxation
Cr9Ga3_H2S(g) - H2(g) + * -> S*_2,S,-2.5796447687970954,-1.8409348355062747,unphysical_relaxation
Cr6Ga6_0.5H2(g) + * -> H*_2,H,-0.3031946812616013,-0.6022337275410159,unphysical_relaxation
Cr6Ga6_0.5N2(g) + * -> N*_4,N,0.45343635088465817,0.15408848558051602,unphysical_relaxation
Cr9In3_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.8708551590907518,-2.472033395128406,unphysical_relaxation
Cr9In3_0.5H2(g) + * -> H*_2,H,-0.56512479565842,-0.607721482632428,unphysical_relaxation
Cr9In3_0.5N2(g) + * -> N*_2,N,-1.2011519812131155,-0.4524027595609539,unphysical_relaxation
Cr9In3_H2O(g) - H2(g) + * -> O*_2,O,-1.3153099951634317,-1.821150673908086,unphysical_relaxation
Cr9In3_H2O(g) - H2(g) + * -> O*_3,O,-1.692130925963454,-1.830785441197179,unphysical_relaxation
Cr9In3_H2S(g) - H2(g) + * -> S*_2,S,-2.0637874081948553,-2.6368593373375333,unphysical_relaxation
Cr9Tl3_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.7214310556892087,-1.3998183600762317,unphysical_relaxation
Cr9Tl3_0.5H2(g) + * -> H*_2,H,-0.5351728171580987,-0.5126059769774827,unphysical_relaxation
Cr9Tl3_0.5N2(g) + * -> N*_2,N,-1.0210662264125858,-0.4110229356559145,unphysical_relaxation
Cr9Tl3_H2O(g) - H2(g) + * -> O*_1,O,-1.2722180475613527,-1.629300046542447,unphysical_relaxation
Cr9Tl3_H2O(g) - H2(g) + * -> O*_2,O,-1.6129131451600074,-1.813478657348135,unphysical_relaxation
Cr9Tl3_H2S(g) - H2(g) + * -> S*_2,S,-2.0067968381953847,-1.3590607589782522,unphysical_relaxation
Cr9Pb3_CH4(g) - 2.0H2(g) + * -> C*_2,C,4.393913038792562,-1.76098700126785,unphysical_relaxation
Cr6Pb6_CH4(g) - 2.0H2(g) + * -> C*,C,1.725752359391663,-0.4231370054399264,unphysical_relaxation
Cr6Pb6_CH4(g) - 2.0H2(g) + * -> C*_1,C,3.4148203718914374,1.4880385365741944,unphysical_relaxation
Cr6Pb6_CH4(g) - 2.0H2(g) + * -> C*_2,C,7.5624458964894075,-0.9825515092143888,unphysical_relaxation
Cr6Pb6_0.5H2(g) + * -> H*,H,-1.0139933075579108,0.09631707693259273,unphysical_relaxation
Cr6Pb6_0.5H2(g) + * -> H*_1,H,-0.15185693725922533,0.5541597779009209,unphysical_relaxation
Cr6Pb6_0.5H2(g) + * -> H*_2,H,1.2264265947424349,0.8820887999018225,unphysical_relaxation
Cr6Pb6_0.5N2(g) + * -> N*,N,-1.1467215943139308,1.3406609045190976,unphysical_relaxation
Cr6Pb6_0.5N2(g) + * -> N*_1,N,-0.31405134321357764,2.7628942536726555,unphysical_relaxation
Cr6Pb6_0.5N2(g) + * -> N*_2,N,4.894521411986716,4.996567435149714,unphysical_relaxation
Cr6Pb6_H2O(g) - H2(g) + * -> O*,O,2.1367729656374763,0.9518282876184756,unphysical_relaxation
Cr6Pb6_H2S(g) - H2(g) + * -> S*,S,-2.3054651779929713,-0.41117468061106166,unphysical_relaxation
Cr6Pb6_H2S(g) - H2(g) + * -> S*_1,S,0.5753775008052457,-0.13747091568928482,unphysical_relaxation
Cr6Pb6_H2S(g) - H2(g) + * -> S*_2,S,-1.0706782936940158,0.19424336629522543,unphysical_relaxation
Cr6Pb6_H2S(g) - H2(g) + * -> S*_3,S,1.2429267616062702,0.3697354745501613,unphysical_relaxation
La3Mo9_0.5N2(g) + * -> N*_3,N,-1.5294664433149592,-2.3693767756218485,unphysical_relaxation
La3Mo9_H2O(g) - H2(g) + * -> O*_3,O,-1.7135660132627777,-2.670619022829758,unphysical_relaxation
Mo9Sc3_0.5H2(g) + * -> H*_2,H,-1.0760185276548953,-1.2936023207535605,unphysical_relaxation
Mo9Sc3_0.5H2(g) + * -> H*_3,H,-0.6650192823571786,-1.3555982113657556,unphysical_relaxation
Mo9Sc3_0.5N2(g) + * -> N*_2,N,-0.894689756913067,-1.9818085716977727,unphysical_relaxation
Mo9Zr3_CH4(g) - 2.0H2(g) + * -> C*,C,0.6181234555924675,-3.5703233557961873,unphysical_relaxation
Mo9Zr3_CH4(g) - 2.0H2(g) + * -> C*_1,C,0.677635160290265,-3.7241599146551145,unphysical_relaxation
Hf3Mo9_CH4(g) - 2.0H2(g) + * -> C*_2,C,0.5864962082896454,-3.5715678314063837,unphysical_relaxation
